Event_ID,Location_ID,Event_Group_ID,Protocol_Name,Start_Date,Day,Month,Year,Observer,Temp,Wind_code,Wind_dir,Wave_ht,Cloud_Cover,Precip_Code,Tide,Tide_Level,Tide_State,Start_Time,End_Time,Duration,Event_Notes
"{404B2D3F-5E4B-4D29-BD22-1F54E1768242}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"09/06/08 00:00:00",6,9,2008,"Dashiell Feierabend",13,"2",120,"1","2","0",0,"High","Falling","12/30/99 18:55:00","12/30/99 19:05:00",10,
"{405489BE-5665-4A73-865A-85693081565C}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"07/06/16 00:00:00",6,7,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",16,"1",,"1","3","0",0,"M","R","12/30/99 12:10:00","12/30/99 12:20:00",10,"with Jami Belt & Autumn Roseberry"
"{4096C644-E1A9-421B-A025-AF835B6E1EE6}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,"KLGO Coastal Waterbird Survey","06/06/16 00:00:00",6,6,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",14,"4",180,"3","3","0",0,"H","R","12/30/99 14:05:00","12/30/99 15:00:00",55,"with Elaine Furbish"
"{4098E4DC-B751-4B89-A909-6A2E56574C20}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"08/12/15 00:00:00",12,8,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",14,"0",180,"0","3","2",0,"M","F","12/30/99 16:25:00","12/30/99 16:35:00",10,"Air temp from Skagway Airport weather archive"
"{409B9AC9-662B-44C7-9F67-7D51FF93D91F}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"08/27/10 00:00:00",27,8,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",11,"1",200,"2","2","0",0,"L","R","12/30/99 09:13:00","12/30/99 09:38:00",25,
"{411FB27B-9A15-4201-AC3E-A509A9658582}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"07/11/12 00:00:00",11,7,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"4","3","0",0,"L","R","12/30/99 13:49:00","12/30/99 13:55:00",6,
"{413C50A5-1621-4A6D-9D1B-C1825B374E9A}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"06/20/16 00:00:00",20,6,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",15,"2",180,"2","3","0",0,"H","F","12/30/99 14:30:00","12/30/99 15:05:00",35,"Temp from USGS weather station 15056210"
"{4141B883-B2BA-4D38-B035-5C1481CDED20}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"08/19/13 00:00:00",19,8,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"5",180,"5","3","2",0,"L","F","12/30/99 09:41:00","12/30/99 10:29:00",48,
"{41F72D55-39D7-4817-B8AA-E183F88E0326}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"06/05/13 00:00:00",5,6,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",12,"5",180,"5","3","0",0,"H","R","12/30/99 12:06:00","12/30/99 12:40:00",34,
"{4210376F-561F-4500-A1F6-6BADEFA1268B}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"08/19/10 00:00:00",19,8,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",13,"2",203,"2","2","0",0,"H","R","12/30/99 10:50:00","12/30/99 11:10:00",20,
"{426019A1-196E-48E6-BFE1-0A2A05FD0103}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,"KLGO Coastal Waterbird","05/20/16 00:00:00",20,5,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",19,"3",200,"2","3","0",0,"H","F","12/30/99 14:05:00","12/30/99 15:00:00",55,"with Elaine Furbish and Stacie Evans"
"{4287B3DE-EB4B-4989-A0A3-C57D059FABA7}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"06/18/13 00:00:00",18,6,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",13,"3",10,"2","2","0",0,"M","F","12/30/99 12:22:00","12/30/99 12:47:00",25,
"{42B4FED9-72BF-43DB-AE4F-4F154D5F9C09}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"08/28/17 00:00:00",28,8,2017,"{E7129367-C921-4B50-AC6C-6EFD2A4B0F7C}",12,"1",200,"1","2","0",0,"H","F","12/30/99 10:20:00","12/30/99 10:41:00",21,
"{42D85DC6-D9D7-4246-9A88-70005D510856}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"07/14/09 00:00:00",14,7,2009,"20080710124324-533424019.813538",0,"5",170,"4","0","0",0,"M","F","12/30/99 09:45:00","12/30/99 10:10:00",25,"High wind and waves make terrible survey condition"
"{42E5AF2D-1680-4A85-9B3D-BE327A4DE7B6}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"06/23/10 00:00:00",23,6,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",17,"0",0,"0","3","4",0,"L","R","12/30/99 09:30:00","12/30/99 10:05:00",35,
"{42FF38C5-7CF0-43B6-9908-E14D7E93E873}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"09/15/16 00:00:00",15,9,2016,"{5BB57D15-82ED-4739-9EA8-CA26821E5333}",10,"0",,"0","3","1",0,"H","F","12/30/99 13:19:00","12/30/99 14:23:00",64,
"{4324FA46-CAE9-442A-8A8F-5946958C4072}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"06/01/15 00:00:00",1,6,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",11,"1",200,"1","3","0",0,"L","R","12/30/99 08:20:00","12/30/99 09:45:00",85,
"{4390FAC4-FD4F-4E6E-970B-A377C83E92D3}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"05/23/12 00:00:00",23,5,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"1",0,"1","3","0",0,"L","R","12/30/99 11:43:00","12/30/99 11:54:00",11,
"{442C6F7F-D303-48BD-9875-91A64DDC73D6}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"08/15/12 00:00:00",15,8,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"4","0","0",0,"H","F","12/30/99 14:53:00","12/30/99 15:26:00",33,
"{444F93E4-4D04-43F6-8CA3-F86CAFA3FDB7}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"08/18/11 00:00:00",18,8,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"4","3","0",0,"L","R","12/30/99 12:25:00","12/30/99 12:32:00",7,
"{44888426-48BA-491E-B60F-D11B3B6DA795}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"08/27/10 00:00:00",27,8,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",12,"1",200,"0","2","0",0,"L","R","12/30/99 11:44:00","12/30/99 12:07:00",23,
"{44AFD628-A2CB-4322-B50C-058F50D49668}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"05/06/15 00:00:00",6,5,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",13,"3",140,"2","0","0",0,"M","R","12/30/99 12:43:00","12/30/99 13:40:00",57,"Assisted by Mike Konsler"
"{44B32787-26F1-494D-A159-1AE640AD85A6}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,"KLGO Coastal Waterbird Survey","05/04/16 00:00:00",4,5,2016,"{D7A47F2A-9EE9-4C0A-B5BF-BC8AD5ED7E1B}",10,"5",200,"4","1","0",0,"L","F","12/30/99 16:15:00","12/30/99 16:55:00",40,
"{4553C588-3FD5-4B56-9BEF-4C9643FECE9B}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,"KLGO Coastal Waterbird Survey","06/06/16 00:00:00",6,6,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",13,"5",150,"4","3","0",0,"L","R","12/30/99 10:10:00","12/30/99 10:20:00",10,"with Elaine Furbish"
"{455B8E14-F1B2-4B5C-873F-E9097A9E1282}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"05/23/15 00:00:00",23,5,2015,"{727C450E-A80C-4DF1-8962-37590E279F94}",16,"3",180,"3","2","0",0,"M","F","12/30/99 12:50:00","12/30/99 13:40:00",50,"Assisted by YCC intern Jade Cook"
"{4610B78E-81BC-42A4-B793-255667C2F162}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"06/20/16 00:00:00",20,6,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",13,"4",130,"3","3","0",0,"M","R","12/30/99 11:15:00","12/30/99 12:35:00",80,"Temp from USGS weather station 15056210"
"{463C8EAB-E6B2-438F-9336-6E2354944600}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"09/15/11 00:00:00",15,9,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"3",0,"3","2","0",0,"H","R","12/30/99 14:08:00","12/30/99 14:48:00",40,
"{465586A0-365A-415E-9223-81AA7379636D}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"04/24/14 00:00:00",24,4,2014,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",10,"1",180,"1","2","0",0,"M","F","12/30/99 11:46:00","12/30/99 12:10:00",24,
"{4676B017-3D07-49DC-9741-D7C3CEB9009D}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"07/03/13 00:00:00",3,7,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",14,"5",180,"4","3","0",0,"M","F","12/30/99 13:01:00","12/30/99 13:18:00",17,
"{469669B4-11E8-4746-9440-EE1D7F7BF442}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"06/16/11 00:00:00",16,6,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"0",0,"0","3","0",0,"M",,"12/30/99 11:27:00","12/30/99 12:11:00",44,
"{469C95CA-3216-4E82-861C-765016E0A536}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"08/28/17 00:00:00",28,8,2017,"{E7129367-C921-4B50-AC6C-6EFD2A4B0F7C}",14,"0",0,"1","2","0",0,"H","F","12/30/99 11:35:00","12/30/99 12:03:00",28,
"{46AFF040-EC53-4D26-8897-7296F96644D2}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"07/30/13 00:00:00",30,7,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",24,"3",180,"3","0","0",0,"L","R","12/30/99 14:24:00","12/30/99 14:42:00",18,
"{46D7BCD0-E26C-4778-8C32-4221EBE468E3}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"05/23/14 00:00:00",23,5,2014,"{727C450E-A80C-4DF1-8962-37590E279F94}",15,"1",205,"0","1","0",0,"L","R","12/30/99 16:15:00","12/30/99 16:45:00",30,
"{47369D7F-1424-444D-986D-74247DBD737B}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"08/31/11 00:00:00",31,8,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"3",0,"3","3","0",0,"H","R","12/30/99 14:09:00","12/30/99 14:37:00",28,
"{477F21B6-5E77-46BB-8521-024AE6FAB847}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"08/14/17 00:00:00",14,8,2017,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",17,"5",180,"3","1","0",0,"M","R","12/30/99 14:14:00","12/30/99 15:43:00",89,"with Nora Zimmerly"
"{480288D0-319D-480D-982F-5BEEF0553E85}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"07/06/11 00:00:00",6,7,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"5",0,"4","3","0",0,"L","R","12/30/99 11:59:00","12/30/99 12:10:00",11,
"{481631D1-E390-4A9D-ADCA-EF2CB43C988E}","20080913171417-705547511.577606",,,"05/11/09 00:00:00",11,5,2009,"20080710124324-533424019.813538",,,,,,,0,,,,,0,"Taiya River"
"{4851B20E-B946-4CEF-9C37-F9E0B8B3153E}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"08/14/17 00:00:00",14,8,2017,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",17,"5",160,,"1","0",0,"L","R","12/30/99 13:22:00","12/30/99 14:02:00",40,"with Nora Zimmerly"
"{48A0DCE9-FFB2-4321-93E9-EAA79A20EB80}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"08/11/08 00:00:00",11,8,2008,"Feierabend",13,"2",190,"0","3","0",0,"Low","Falling","12/30/99 15:05:00","12/30/99 15:30:00",25,
"{48AA37BA-5EB4-4380-981C-C89FF290AE47}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"05/08/13 00:00:00",8,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"1",0,"1","0","0",0,"H","F","12/30/99 14:20:00","12/30/99 15:40:00",80,
"{48B8F586-1311-4501-A08F-013C610F7E7F}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"06/18/13 00:00:00",18,6,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",14,"3",10,"2","2","0",0,"M","F","12/30/99 13:13:00","12/30/99 13:24:00",11,
"{48E55464-2F6B-4D17-A2F2-A6194E4A06EA}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"06/14/12 00:00:00",14,6,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"5",0,"4","3","0",0,"H","F","12/30/99 11:40:00","12/30/99 12:20:00",40,
"{48F333E0-8075-4C50-8237-817D74A02475}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"09/02/15 00:00:00",2,9,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",13,"3",30,"2","2","0",0,"L","F","12/30/99 08:10:00","12/30/99 09:50:00",100,
"{48F95D96-F5BE-46C8-8318-41731E6875FE}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"08/22/14 00:00:00",22,8,2014,"{727C450E-A80C-4DF1-8962-37590E279F94}",19,"1",,"1","2","0",0,"H","F","12/30/99 14:40:00","12/30/99 14:50:00",10,
"{49166245-6668-488F-95C2-278A8B1CFEE1}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"08/14/17 00:00:00",14,8,2017,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",14,"4",180,"2","2","0",0,"L","F","12/30/99 11:43:00","12/30/99 11:48:00",5,"with Nora Zimmerly. No birds seen."
"{4941209D-1304-4117-A8C5-72B8BF0A2CB7}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"08/19/10 00:00:00",19,8,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",13,"2",203,"2","2","0",0,"H","F","12/30/99 11:48:00","12/30/99 12:29:00",41,
"{49CA441F-087D-4A1B-A46A-3D9D877B0665}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"08/27/12 00:00:00",27,8,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"5",0,"5","3","0",0,"M","F","12/30/99 15:04:00","12/30/99 15:49:00",45,
"{4A370F42-0772-4F7A-984A-6304A25E4228}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"07/02/15 00:00:00",2,7,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",13,"4",,"4","3","5",0,"M","R","12/30/99 11:35:00","12/30/99 12:30:00",55,
"{4A5D9C0D-B103-4A20-84C1-15CF075258AC}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"05/19/11 00:00:00",19,5,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",9,"1",0,"2","3","0",0,"L","R","12/30/99 11:20:00","12/30/99 11:31:00",11,"NO BIRDS!"
"{4A92304F-6A2C-4CAF-B9A5-E358E30DC41D}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"05/26/17 00:00:00",26,5,2017,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",15,"5",180,"4","1","0",0,"M","F","12/30/99 17:56:00","12/30/99 18:24:00",28,"w/ J. Larsen"
"{4AF84FAD-FB49-42F7-AA58-B6B4E15ADD9F}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"06/23/10 00:00:00",23,6,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",14,"0",0,"0","3","5",0,"M","R","12/30/99 10:15:00","12/30/99 10:30:00",15,
"{4B13E640-B87F-4F64-9878-3084BAC70048}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"08/14/17 00:00:00",14,8,2017,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",14,"5",240,"4","3","2",0,"M","F","12/30/99 09:18:00","12/30/99 10:36:00",78,"with Nora Zimmerly."
"{4B1A1CDD-C2B5-4B78-9AFD-4EF611AA0B57}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"06/14/15 00:00:00",14,6,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",18,"1",200,"1","3","0",0,"M","F","12/30/99 16:10:00","12/30/99 16:30:00",20,
"{4B50914B-5269-4547-9A26-A954585C226B}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"09/02/15 00:00:00",2,9,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",14,"3",0,"2","3","0",0,"L","R","12/30/99 11:25:00","12/30/99 11:35:00",10,
"{4BA01A54-8B04-486B-BB7F-805C8067CDB9}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"07/29/09 00:00:00",29,7,2009,"20080710124324-533424019.813538",14,"2",245,"1","0","0",0,"M","F","12/30/99 10:05:00","12/30/99 10:20:00",15,"Skagway River and mouth only, helicopter traffic"
"{4BF0CC12-909A-4A45-9540-86EBF4A067DA}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"07/10/08 00:00:00",10,7,2008,"Feierabend",13,"4",205,"3","3","0",0,"Low","Rising","12/30/99 14:31:00","12/30/99 14:59:00",28,
"{4C103901-BB45-45BF-BDB3-6806B5833440}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"08/11/08 00:00:00",11,8,2008,"Feierabend",13,"2",200,"0","3","0",0,"Low","Rising","12/30/99 17:05:00","12/30/99 17:15:00",10,
"{4C7115BB-5768-4E24-93CC-D6B4FB1BC75F}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"07/09/10 00:00:00",9,7,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",16,"1",315,"0","1","0",0,"L","U","12/30/99 09:20:00","12/30/99 10:00:00",40,
"{4C7B15C5-CF53-4487-84B5-983EFF485CEC}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"07/10/08 00:00:00",10,7,2008,"Feierabend",13,"4",200,"2","3","0",0,"High","Rising","12/30/99 16:35:00","12/30/99 18:05:00",90,
"{4CA75448-FBB6-44B5-AB0A-BC89C18B9951}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"09/05/12 00:00:00",5,9,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"5",0,"5","3","0",0,"H","R","12/30/99 14:47:00","12/30/99 15:43:00",56,
"{4CD391EF-F442-409F-8291-8F2C7D580104}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"06/26/17 00:00:00",26,6,2017,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",15,"4",240,"3","3","0",0,"H","F","12/30/99 16:14:00","12/30/99 17:05:00",51,"w/ C. Mog"
"{4CF260DB-F6C1-4F24-9E9D-D501AF56F062}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,,0,0,0,,0,,0,,,,0,,,,,0,
"{4D432EF8-1E37-4EEC-A498-9000DF88F3C1}","{16CD6221-4471-4665-9A5B-504C8948E34A}",,,"08/15/12 00:00:00",15,8,2012,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"1",0,"1","1","0",0,"H","R","12/30/99 11:25:00","12/30/99 11:50:00",25,"No birds detected"
"{4D6AA497-A262-4E48-B437-9F4BE7A9B4BB}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,"KLGO Coastal Waterbird Survey","05/11/16 00:00:00",11,5,2016,"{D7A47F2A-9EE9-4C0A-B5BF-BC8AD5ED7E1B}",12,"0",,"0","0","0",0,"L","F","12/30/99 10:15:00","12/30/99 10:35:00",20,
"{4D7A7AF1-BA66-450E-B47E-A909130F5469}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"05/08/13 00:00:00",8,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"0",0,"0","1","0",0,"L","R","12/30/99 10:07:00","12/30/99 10:57:00",50,
"{4D9D0A5B-10EB-4A69-B3BA-C4C8670D64E4}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"05/22/13 00:00:00",22,5,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",12,"3",180,"2","3","0",0,"H","R","12/30/99 10:40:00","12/30/99 11:32:00",52,
"{4DB1C094-A373-4CDD-BA17-51AB24E8B144}","{67E9BD52-99A9-479D-B6A2-D898C0CB02E8}",,,"06/05/13 00:00:00",5,6,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",12,"5",180,"4","2","0",0,"H","F","12/30/99 13:40:00","12/30/99 14:02:00",22,
"{4E5AD665-1CD9-4425-9AE4-C4DC5C492D30}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"05/30/14 00:00:00",30,5,2014,"{727C450E-A80C-4DF1-8962-37590E279F94}",14,"3",180,"2","3","0",0,"M","R","12/30/99 12:20:00","12/30/99 12:55:00",35,"Assisted by YCC intern Jade Cook"
"{4E754714-3B78-4D7D-9B4C-C07F36A72E58}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"04/20/17 00:00:00",20,4,2017,"{D7A47F2A-9EE9-4C0A-B5BF-BC8AD5ED7E1B}",10,"1",330,"1","2","0",0,"L","F","12/30/99 13:15:00","12/30/99 13:45:00",30,
"{4EA46558-1736-416A-A3C0-C7C76309F2E1}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"08/31/11 00:00:00",31,8,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"3",0,"3","3","0",0,"L","R","12/30/99 10:43:00","12/30/99 10:51:00",8,
"{4EF366B0-9567-4C6A-8C50-D3B195965627}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"08/31/11 00:00:00",31,8,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",0,"4",0,"3","3","0",0,"L","F","12/30/99 09:17:00","12/30/99 09:36:00",19,
"{4EFCC5A3-0F61-416B-AE33-BC3E679863A5}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"09/15/16 00:00:00",15,9,2016,"{5BB57D15-82ED-4739-9EA8-CA26821E5333}",10,"0",,"0","3","1",0,"H","R","12/30/99 12:50:00","12/30/99 13:19:00",29,"Vis poor beyond 100m."
"{4F097CF2-A37F-4A6D-B58F-86BB6C832882}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"07/09/10 00:00:00",9,7,2010,"{639D8CF2-2CBB-4F7E-B68D-DF40C378CE65}",17,"0",0,"0","1","0",0,"L","R","12/30/99 10:48:00","12/30/99 10:55:00",7,
"{4F4124BE-A6EF-444A-9074-EF6F8916169F}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"07/16/09 00:00:00",16,7,2009,"20080710124324-533424019.813538",13,"1",280,"0","3","0",0,"M","F","12/30/99 10:55:00","12/30/99 11:05:00",10,
"{4F7932EA-D7AC-4546-8268-04365A910393}","{034D16D6-CC0E-49C6-968D-B1ACBCCED35A}",,,"05/13/09 00:00:00",13,5,2009,"20080710124324-533424019.813538",10,"2",200,"2","0","0",0,"L","R","12/30/99 11:50:00","12/30/99 12:20:00",30,"10 minute break in middle for NR discussion"
"{5009904A-92BB-438C-A174-1DB877272814}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"08/29/16 00:00:00",29,8,2016,"{5BB57D15-82ED-4739-9EA8-CA26821E5333}",16,"2",320,"1","3","0",0,"M","F","12/30/99 14:48:00","12/30/99 15:05:00",17,
"{5086AB93-F71D-4BE7-B659-D1B59D94B271}","{2593DA32-C1AF-4C62-B61F-30A426B30AF1}",,,"07/30/13 00:00:00",30,7,2013,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",19,"3",180,"2","0","0",0,"M","F","12/30/99 11:13:00","12/30/99 12:13:00",60,
"{50950A99-0E82-4647-B286-36D09ADA50DF}","{7582E039-BB5F-4F5F-8CE2-49083924343D}",,,"06/26/17 00:00:00",26,6,2017,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",16,"5",180,"2","3","0",0,"L","R","12/30/99 09:37:00","12/30/99 11:23:00",106,"w/ C. Mog"
"{50D12F58-D52A-4873-B2B8-AE49FA71E4FD}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"06/04/09 00:00:00",4,6,2009,"20080710124324-533424019.813538",16,"3",215,"1","0","0",0,"H","R","12/30/99 11:10:00","12/30/99 12:50:00",100,
"{51C04C7B-548F-462A-AF3A-ADC20E07E41A}","{23CC6674-CFCD-4C28-A43F-9DEE885AF11A}",,,"05/19/11 00:00:00",19,5,2011,"{4161D0ED-2865-4BFA-ADC0-1A7D8F905777}",9,"1",0,"1","3","0",0,"L","R","12/30/99 09:37:00","12/30/99 10:40:00",63,
"{52769FDC-A485-4ED2-844A-51C5E9DF5C03}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"07/10/08 00:00:00",10,7,2008,"Feierabend",15,"4",160,"3","3","0",0,"Low","Rising","12/30/99 13:24:00","12/30/99 13:43:00",19,
"{527B99D9-B8D2-4536-9651-2DC1FA7E6077}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"05/13/09 00:00:00",13,5,2009,"20080710124324-533424019.813538",9,"2",180,"2","0","0",0,"L","R","12/30/99 11:25:00","12/30/99 11:45:00",20,
"{5335CAC1-B572-448B-A6B9-829C1ABDE6EA}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"05/07/15 00:00:00",7,5,2015,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",13,"4",150,"3","3","0",0,"H","R","12/30/99 14:30:00","12/30/99 16:00:00",90,
"{534ACCD3-02D8-41EE-9A1F-512D05896A25}","{5610FCBB-E781-4CB0-82BD-1033499FF0CB}",,,"08/01/16 00:00:00",1,8,2016,"{90303DF4-EA6C-4E6A-A85F-31B90538FE0F}",17,"2",120,"2","0","0",0,"H","R","12/30/99 11:52:00","12/30/99 13:00:00",68,"with Stacie Evans"
"{534F6174-0E97-4507-8137-2D329D35F1E6}","{4F970299-ABA7-46B3-ABEA-FD7B4FB59339}",,,"04/29/09 00:00:00",29,4,2009,"20080710124324-533424019.813538",11,"0",,"0","0","0",0,"M","F","12/30/99 20:00:00","12/30/99 20:05:00",5,"Sun down. Light becoming dim."
