ID,Survey Unit,Date,Begin,End,Survey duration,Species,# Observed,Age,Composition,Breeding Status,Notes
476,4.0000000000000000e+00,"08/14/06 00:00:00",1.5350000000000000e+03,1.5400000000000000e+03,5.0000000000000000e+00,"MAMU",2.0000000000000000e+00,,,"O",
477,5.0000000000000000e+00,"08/14/06 00:00:00",1.5180000000000000e+03,1.5280000000000000e+03,1.0000000000000000e+01,"COLO",1.0000000000000000e+00,,,"O",
478,5.0000000000000000e+00,"08/14/06 00:00:00",1.5180000000000000e+03,1.5280000000000000e+03,1.0000000000000000e+01,"GWGU",1.0000000000000000e+00,,,"O",
479,5.0000000000000000e+00,"08/14/06 00:00:00",1.5180000000000000e+03,1.5280000000000000e+03,1.0000000000000000e+01,"MAMU",1.0000000000000000e+00,,,"O",
480,6.0000000000000000e+00,"08/14/06 00:00:00",1.4540000000000000e+03,1.5080000000000000e+03,5.4000000000000000e+01,"BAEA",1.0000000000000000e+00,,,"O",
481,6.0000000000000000e+00,"08/14/06 00:00:00",1.4540000000000000e+03,1.5080000000000000e+03,5.4000000000000000e+01,"BOGU",3.0000000000000000e+00,,,"O",
482,6.0000000000000000e+00,"08/14/06 00:00:00",1.4540000000000000e+03,1.5080000000000000e+03,5.4000000000000000e+01,"SPSA",1.0000000000000000e+00,,,"O",
483,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"BAEA",2.0000000000000000e+01,,,"O",
484,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"BEKI",1.0000000000000000e+00,,,"O",
485,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"BOGU",7.3000000000000000e+01,,,"O",
486,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"COME",2.0000000000000000e+00,,,"O",
487,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"GWGU",1.0000000000000000e+00,,,"O",
488,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"HERG",8.0000000000000000e+00,,,"O",
489,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"LEYE",1.0000000000000000e+00,,,"O",
490,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"MEGU",8.0000000000000000e+00,,,"O",
491,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"NOCR",8.0000000000000000e+01,,,"O",
492,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"NSHO",4.0000000000000000e+00,,,"O",
493,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"RUBL",6.0000000000000000e+00,,,"O",
494,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"SEPL",3.0000000000000000e+00,,,"O",
495,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"SPSA",3.0000000000000000e+00,,,"O",
496,7.0000000000000000e+00,"08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,9.5000000000000000e+01,"UNGU",7.0000000000000000e+00,,,"O",
497,8.0000000000000000e+00,"08/14/06 00:00:00",1.4300000000000000e+03,1.4450000000000000e+03,1.5000000000000000e+01,"BAEA",2.0000000000000000e+00,,,"O",
498,8.0000000000000000e+00,"08/14/06 00:00:00",1.4300000000000000e+03,1.4450000000000000e+03,1.5000000000000000e+01,"BOGU",2.0000000000000000e+00,,,"O",
499,8.0000000000000000e+00,"08/14/06 00:00:00",1.4300000000000000e+03,1.4450000000000000e+03,1.5000000000000000e+01,"HERG",2.0000000000000000e+00,,,"O",
500,1.0000000000000000e+00,"08/16/06 00:00:00",1.5000000000000000e+03,1.5080000000000000e+03,8.0000000000000000e+00,"MEGU",1.0000000000000000e+00,,,"O",
501,2.0000000000000000e+00,"08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,3.5000000000000000e+01,"BLSC",2.0000000000000000e+00,,,"O",
502,2.0000000000000000e+00,"08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,3.5000000000000000e+01,"BOGU",3.0000000000000000e+00,,,"O",
503,2.0000000000000000e+00,"08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,3.5000000000000000e+01,"HERG",6.0000000000000000e+00,,,"O",
504,2.0000000000000000e+00,"08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,3.5000000000000000e+01,"MEGU",1.3000000000000000e+01,,,"O",
505,2.0000000000000000e+00,"08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,3.5000000000000000e+01,"SUSC",1.4000000000000000e+03,,,"O",
506,7.0000000000000000e+00,"08/21/06 00:00:00",1.3300000000000000e+03,1.3550000000000000e+03,2.5000000000000000e+01,"BAEA",2.0000000000000000e+00,,,"O",
507,7.0000000000000000e+00,"08/21/06 00:00:00",1.3300000000000000e+03,1.3550000000000000e+03,2.5000000000000000e+01,"MALL",3.5000000000000000e+01,,,"O",
508,7.0000000000000000e+00,"08/21/06 00:00:00",1.3300000000000000e+03,1.3550000000000000e+03,2.5000000000000000e+01,"HERG",2.0000000000000000e+00,,,"O",
509,8.0000000000000000e+00,"08/21/06 00:00:00",1.4120000000000000e+03,1.4370000000000000e+03,2.5000000000000000e+01,"HERG",2.1000000000000000e+01,,,"O",
510,8.0000000000000000e+00,"08/21/06 00:00:00",1.4120000000000000e+03,1.4370000000000000e+03,2.5000000000000000e+01,"MEGU",5.7000000000000000e+01,,,"O",
511,8.0000000000000000e+00,"08/21/06 00:00:00",1.4120000000000000e+03,1.4370000000000000e+03,2.5000000000000000e+01,"BOGU",4.0000000000000000e+00,,,"O",
512,6.0000000000000000e+00,"08/21/06 00:00:00",1.4440000000000000e+03,1.4480000000000000e+03,4.0000000000000000e+00,"BAEA",1.0000000000000000e+00,,,"O",
513,6.0000000000000000e+00,"08/21/06 00:00:00",1.4440000000000000e+03,1.4480000000000000e+03,4.0000000000000000e+00,"BOGU",3.3000000000000000e+01,,,"O",
514,5.0000000000000000e+00,"08/21/06 00:00:00",1.5040000000000000e+03,1.5100000000000000e+03,6.0000000000000000e+00,"BOGU",8.0000000000000000e+00,,,"O",
515,4.0000000000000000e+00,"08/21/06 00:00:00",1.5270000000000000e+03,1.5330000000000000e+03,6.0000000000000000e+00,"BOGU",2.0000000000000000e+00,,,"O",
516,4.0000000000000000e+00,"08/21/06 00:00:00",1.5270000000000000e+03,1.5330000000000000e+03,6.0000000000000000e+00,"MEGU",1.0000000000000000e+00,,,"O",
517,3.0000000000000000e+00,"08/21/06 00:00:00",1.5360000000000000e+03,1.5450000000000000e+03,9.0000000000000000e+00,"SUSC",1.4200000000000000e+02,,,"O",
518,3.0000000000000000e+00,"08/21/06 00:00:00",1.5360000000000000e+03,1.5450000000000000e+03,9.0000000000000000e+00,"MAMU",2.0000000000000000e+00,,,"O",
519,4.0000000000000000e+00,"08/28/06 00:00:00",1.3080000000000000e+03,1.3150000000000000e+03,7.0000000000000000e+00,"NONE",0.0000000000000000e+00,,,"O",
520,3.0000000000000000e+00,"08/28/06 00:00:00",1.3200000000000000e+03,1.3250000000000000e+03,5.0000000000000000e+00,"MAMU",2.0000000000000000e+00,,,"O",
521,2.0000000000000000e+00,"08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,6.8000000000000000e+01,"MEGU",7.2000000000000000e+01,,,"O",
522,2.0000000000000000e+00,"08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,6.8000000000000000e+01,"NOCR",1.0000000000000000e+00,,,"O",
523,2.0000000000000000e+00,"08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,6.8000000000000000e+01,"BOGU",1.2000000000000000e+01,,,"O",
524,2.0000000000000000e+00,"08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,6.8000000000000000e+01,"HERG",1.4000000000000000e+01,,,"O",
525,2.0000000000000000e+00,"08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,6.8000000000000000e+01,"COME",8.0000000000000000e+00,,,"O",
526,1.0000000000000000e+00,"08/28/06 00:00:00",1.4250000000000000e+03,1.4400000000000000e+03,1.5000000000000000e+01,"BOGU",3.0000000000000000e+00,,,"O",
527,1.0000000000000000e+00,"08/28/06 00:00:00",1.4250000000000000e+03,1.4400000000000000e+03,1.5000000000000000e+01,"NOCR",1.0000000000000000e+00,,,"O",
528,1.0000000000000000e+00,"08/28/06 00:00:00",1.4250000000000000e+03,1.4400000000000000e+03,1.5000000000000000e+01,"HERG",1.0000000000000000e+00,,,"O",
529,8.0000000000000000e+00,"08/28/06 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,6.5000000000000000e+01,"BOGU",1.0000000000000000e+00,,,"O",
530,6.0000000000000000e+00,"08/28/06 00:00:00",1.2140000000000000e+03,1.2280000000000000e+03,1.4000000000000000e+01,"MALL",2.3000000000000000e+01,,,"O",
531,5.0000000000000000e+00,"08/28/06 00:00:00",1.2400000000000000e+03,1.2560000000000000e+03,1.6000000000000000e+01,"NOCR",1.9000000000000000e+01,,,"O",
532,5.0000000000000000e+00,"08/28/06 00:00:00",1.2400000000000000e+03,1.2560000000000000e+03,1.6000000000000000e+01,"MAMU",9.0000000000000000e+00,,,"O",
533,2.0000000000000000e+00,"07/19/06 00:00:00",1.6550000000000000e+03,1.7050000000000000e+03,5.0000000000000000e+01,"MAMU",6.0000000000000000e+00,,,"O",
534,2.0000000000000000e+00,"07/19/06 00:00:00",1.6550000000000000e+03,1.7050000000000000e+03,5.0000000000000000e+01,"BOGU",1.2000000000000000e+01,,,"O",
535,2.0000000000000000e+00,"07/19/06 00:00:00",1.6550000000000000e+03,1.7050000000000000e+03,5.0000000000000000e+01,"HARD",2.0000000000000000e+00,,,"O",
536,2.0000000000000000e+00,"07/19/06 00:00:00",1.6550000000000000e+03,1.7050000000000000e+03,5.0000000000000000e+01,"ARTE",2.0000000000000000e+00,,,"O",
537,7.0000000000000000e+00,"09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,7.8000000000000000e+01,"NOCR",1.0000000000000000e+00,,,"O",
538,7.0000000000000000e+00,"09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,7.8000000000000000e+01,"BAEA",6.0000000000000000e+00,,,"O",
539,7.0000000000000000e+00,"09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,7.8000000000000000e+01,"MALL",3.0000000000000000e+00,,,"O",
540,7.0000000000000000e+00,"09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,7.8000000000000000e+01,"BOGU",2.5000000000000000e+01,,,"O",
541,7.0000000000000000e+00,"09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,7.8000000000000000e+01,"COME",1.0000000000000000e+00,,,"O",
542,7.0000000000000000e+00,"09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,7.8000000000000000e+01,"HERG",4.0000000000000000e+00,,,"O",
543,8.0000000000000000e+00,"09/06/06 00:00:00",1.1280000000000000e+03,1.1490000000000000e+03,2.1000000000000000e+01,"HERG",7.0000000000000000e+00,,,"O",
544,8.0000000000000000e+00,"09/06/06 00:00:00",1.1280000000000000e+03,1.1490000000000000e+03,2.1000000000000000e+01,"BAEA",1.0000000000000000e+00,,,"O",
545,8.0000000000000000e+00,"09/06/06 00:00:00",1.1280000000000000e+03,1.1490000000000000e+03,2.1000000000000000e+01,"MALL",1.1000000000000000e+01,,,"O",
546,8.0000000000000000e+00,"09/06/06 00:00:00",1.1280000000000000e+03,1.1490000000000000e+03,2.1000000000000000e+01,"MEGU",6.5000000000000000e+01,,,"O",
547,6.0000000000000000e+00,"09/06/06 00:00:00",1.1550000000000000e+03,1.2030000000000000e+03,4.8000000000000000e+01,"COME",1.0000000000000000e+00,,,"O",
548,6.0000000000000000e+00,"09/06/06 00:00:00",1.1550000000000000e+03,1.2030000000000000e+03,4.8000000000000000e+01,"UNGU",2.0000000000000000e+00,,,"O",
549,5.0000000000000000e+00,"09/06/06 00:00:00",1.2120000000000000e+03,1.2170000000000000e+03,5.0000000000000000e+00,"MEGU",2.0000000000000000e+00,,,"O",
550,4.0000000000000000e+00,"09/06/06 00:00:00",1.2260000000000000e+03,1.2290000000000000e+03,3.0000000000000000e+00,"CORA",2.0000000000000000e+00,,,"O",
551,3.0000000000000000e+00,"09/06/06 00:00:00",1.2300000000000000e+03,1.2320000000000000e+03,2.0000000000000000e+00,"NONE",0.0000000000000000e+00,,,"O",
552,2.0000000000000000e+00,"09/06/06 00:00:00",1.4400000000000000e+03,1.4490000000000000e+03,9.0000000000000000e+00,"MAMU",1.0000000000000000e+00,,,"O",
553,2.0000000000000000e+00,"09/06/06 00:00:00",1.4400000000000000e+03,1.4490000000000000e+03,9.0000000000000000e+00,"UNGU",1.3000000000000000e+01,,,"O",
554,2.0000000000000000e+00,"09/06/06 00:00:00",1.4400000000000000e+03,1.4490000000000000e+03,9.0000000000000000e+00,"MEGU",2.0000000000000000e+00,,,"O",
555,1.0000000000000000e+00,"09/06/06 00:00:00",1.5000000000000000e+03,1.5110000000000000e+03,1.1000000000000000e+01,"MEGU",2.3000000000000000e+01,,,"O",
556,7.0000000000000000e+00,"09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,4.7000000000000000e+01,"MALL",3.3000000000000000e+01,,,"O",
557,7.0000000000000000e+00,"09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,4.7000000000000000e+01,"BAEA",4.0000000000000000e+00,,,"O",
558,7.0000000000000000e+00,"09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,4.7000000000000000e+01,"MEGU",4.7000000000000000e+01,,,"O",
559,7.0000000000000000e+00,"09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,4.7000000000000000e+01,"BOGU",2.0000000000000000e+00,,,"O",
560,7.0000000000000000e+00,"09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,4.7000000000000000e+01,"NOCR",6.0000000000000000e+00,,,"O",
561,7.0000000000000000e+00,"09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,4.7000000000000000e+01,"AGWT",6.0000000000000000e+00,,,"O",
562,7.0000000000000000e+00,"09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,4.7000000000000000e+01,"AMWI",9.0000000000000000e+00,,,"O",
563,7.0000000000000000e+00,"09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,4.7000000000000000e+01,"COME",3.0000000000000000e+00,,,"O",
564,8.0000000000000000e+00,"09/13/06 00:00:00",1.4060000000000000e+03,1.4230000000000000e+03,1.7000000000000000e+01,"NONE",0.0000000000000000e+00,,,"O",
565,6.0000000000000000e+00,"09/13/06 00:00:00",1.4290000000000000e+03,1.4350000000000000e+03,6.0000000000000000e+00,"MEGU",1.0000000000000000e+00,,,"O",
566,5.0000000000000000e+00,"09/13/06 00:00:00",1.4430000000000000e+03,1.4500000000000000e+03,7.0000000000000000e+00,"SUSC",1.4000000000000000e+01,,,"O",
567,4.0000000000000000e+00,"09/13/06 00:00:00",1.4590000000000000e+03,1.5040000000000000e+03,4.5000000000000000e+01,"SPSA",3.0000000000000000e+00,,,"O",
568,4.0000000000000000e+00,"09/13/06 00:00:00",1.4590000000000000e+03,1.5040000000000000e+03,4.5000000000000000e+01,"NOCR",1.0000000000000000e+00,,,"O",
569,3.0000000000000000e+00,"09/13/06 00:00:00",1.5080000000000000e+03,1.5170000000000000e+03,9.0000000000000000e+00,"MAMU",4.0000000000000000e+00,,,"O",
570,4.0000000000000000e+00,"09/20/06 00:00:00",1.5280000000000000e+03,1.5300000000000000e+03,2.0000000000000000e+00,"MAMU",8.0000000000000000e+00,,,"O",
571,4.0000000000000000e+00,"09/20/06 00:00:00",1.5280000000000000e+03,1.5300000000000000e+03,2.0000000000000000e+00,"MEGU",1.0000000000000000e+00,,,"O",
572,3.0000000000000000e+00,"09/20/06 00:00:00",1.5350000000000000e+03,1.5380000000000000e+03,3.0000000000000000e+00,"NONE",0.0000000000000000e+00,,,"O",
573,6.0000000000000000e+00,"09/20/06 00:00:00",1.4570000000000000e+03,1.5020000000000000e+03,4.5000000000000000e+01,"MEGU",5.0000000000000000e+00,,,"O",
574,5.0000000000000000e+00,"09/20/06 00:00:00",1.5100000000000000e+03,1.5150000000000000e+03,5.0000000000000000e+00,"BOGU",9.0000000000000000e+00,,,"O",
575,5.0000000000000000e+00,"09/20/06 00:00:00",1.5100000000000000e+03,1.5150000000000000e+03,5.0000000000000000e+00,"UNGU",2.0000000000000000e+00,,,"O",
576,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"BAEA",4.0000000000000000e+00,,,"O",
577,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"CORA",1.0000000000000000e+00,,,"O",
578,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"MEGU",3.9000000000000000e+01,,,"O",
579,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"AMWI",7.0000000000000000e+00,,,"O",
580,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"MALL",2.2000000000000000e+01,,,"O",
581,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"NSHO",2.0000000000000000e+00,,,"O",
582,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"NOPI",1.0000000000000000e+00,,,"O",
583,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"AGWT",1.0000000000000000e+00,,,"O",
584,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"BOGU",3.0000000000000000e+00,,,"O",
585,7.0000000000000000e+00,"09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,9.5000000000000000e+01,"WISN",2.0000000000000000e+00,,,"O",
586,8.0000000000000000e+00,"09/20/06 00:00:00",1.4230000000000000e+03,1.4500000000000000e+03,2.7000000000000000e+01,"BAEA",2.0000000000000000e+00,,,"O",
587,8.0000000000000000e+00,"09/20/06 00:00:00",1.4230000000000000e+03,1.4500000000000000e+03,2.7000000000000000e+01,"HARD",9.0000000000000000e+00,,,"O",
588,8.0000000000000000e+00,"09/20/06 00:00:00",1.4230000000000000e+03,1.4500000000000000e+03,2.7000000000000000e+01,"MALL",1.0000000000000000e+01,,,"O",
589,3.0000000000000000e+00,"05/02/05 00:00:00",1.6040000000000000e+03,1.6100000000000000e+03,6.0000000000000000e+00,"BAGO",2.0000000000000000e+00,,,"O",
590,3.0000000000000000e+00,"05/02/05 00:00:00",1.6040000000000000e+03,1.6100000000000000e+03,6.0000000000000000e+00,"BOGU",3.0000000000000000e+00,,,"O",
591,3.0000000000000000e+00,"05/02/05 00:00:00",1.6040000000000000e+03,1.6100000000000000e+03,6.0000000000000000e+00,"MAMU",5.5000000000000000e+01,,,"O",
592,4.0000000000000000e+00,"05/02/05 00:00:00",1.5560000000000000e+03,1.6010000000000000e+03,4.5000000000000000e+01,"BOGU",8.0000000000000000e+00,,,"O",
593,4.0000000000000000e+00,"05/02/05 00:00:00",1.5560000000000000e+03,1.6010000000000000e+03,4.5000000000000000e+01,"HARD",9.0000000000000000e+00,,,"O",
594,4.0000000000000000e+00,"05/02/05 00:00:00",1.5560000000000000e+03,1.6010000000000000e+03,4.5000000000000000e+01,"MAMU",1.8000000000000000e+01,,,"O",
595,5.0000000000000000e+00,"05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,1.5000000000000000e+01,"BAEA",1.0000000000000000e+00,,,"O",
596,5.0000000000000000e+00,"05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,1.5000000000000000e+01,"BOGU",2.0000000000000000e+00,,,"O",
597,5.0000000000000000e+00,"05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,1.5000000000000000e+01,"BUFF",4.0000000000000000e+00,,,"O",
598,5.0000000000000000e+00,"05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,1.5000000000000000e+01,"HARD",3.0000000000000000e+00,,,"O",
599,5.0000000000000000e+00,"05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,1.5000000000000000e+01,"HOGR",1.4000000000000000e+01,,,"O",
600,5.0000000000000000e+00,"05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,1.5000000000000000e+01,"MAMU",2.2000000000000000e+01,,,"O",
601,5.0000000000000000e+00,"05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,1.5000000000000000e+01,"RBME",4.0000000000000000e+00,,,"O",
602,5.0000000000000000e+00,"05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,1.5000000000000000e+01,"RNGR",6.0000000000000000e+00,,,"O",
603,6.0000000000000000e+00,"05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9.0000000000000000e+00,"BAGO",4.0000000000000000e+00,,,"O",
604,6.0000000000000000e+00,"05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9.0000000000000000e+00,"BOGU",3.0000000000000000e+00,,,"O",
605,6.0000000000000000e+00,"05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9.0000000000000000e+00,"CORA",2.0000000000000000e+00,,,"O",
606,6.0000000000000000e+00,"05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9.0000000000000000e+00,"GRSC",3.0000000000000000e+00,,,"O",
607,6.0000000000000000e+00,"05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9.0000000000000000e+00,"HOGR",2.0000000000000000e+00,,,"O",
608,6.0000000000000000e+00,"05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9.0000000000000000e+00,"MAMU",4.0000000000000000e+00,,,"O",
609,6.0000000000000000e+00,"05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9.0000000000000000e+00,"NOCR",2.6000000000000000e+01,,,"O",
610,6.0000000000000000e+00,"05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9.0000000000000000e+00,"RNDU",1.0000000000000000e+01,,,"O",
611,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"AMWI",4.8000000000000000e+01,,,"O",
612,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"ARTE",2.0000000000000000e+00,,,"O",
613,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"BOGU",2.8800000000000000e+02,,,"O",
614,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"BUFF",2.0000000000000000e+00,,,"O",
615,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"Gull spp.",4.0000000000000000e+01,,,"O",
616,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"GWGU",1.6000000000000000e+01,,,"O",
617,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"GWTE",3.0000000000000000e+00,,,"O",
618,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"HERG",1.1000000000000000e+01,,,"O",
619,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"MALL",1.8000000000000000e+01,,,"O",
620,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"MEGU",2.0000000000000000e+00,,,"O",
621,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"NOCR",1.0000000000000000e+00,,,"O",
622,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"NOSH",1.1000000000000000e+01,,,"O",
623,7.0000000000000000e+00,"05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,2.1000000000000000e+01,"RBME",6.0000000000000000e+00,,,"O",
624,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"BAEA",3.0000000000000000e+00,,"2 Adults","O",
625,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"BOGU",4.8100000000000000e+02,,,"O",
626,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"BUFF",4.0000000000000000e+00,,,"O",
627,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"CORA",2.0000000000000000e+00,,,"O",
628,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"GWGU",1.5000000000000000e+01,,,"O",
629,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"GWTE",3.0000000000000000e+00,,,"O",
630,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"HERG",5.5000000000000000e+01,,,"O",
631,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"Larus spp.",2.8000000000000000e+01,,,"O",
632,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"MALL",8.0000000000000000e+00,,,"O",
633,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"MEGU",4.1000000000000000e+01,,,"O",
634,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"NOCR",9.0000000000000000e+00,,,"O",
635,8.0000000000000000e+00,"05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,6.5000000000000000e+01,"RBME",2.5000000000000000e+01,,,"O",
