ID,Survey Unit,Date,Begin,End,Survey duration,Species,# Observed,Age,Composition,Breeding Status,Notes
490,"7","08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,95,"MEGU",8.0000000000000000e+00,,,"O",
491,"7","08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,95,"NOCR",8.0000000000000000e+01,,,"O",
492,"7","08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,95,"NSHO",4.0000000000000000e+00,,,"O",
493,"7","08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,95,"RUBL",6.0000000000000000e+00,,,"O",
494,"7","08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,95,"SEPL",3.0000000000000000e+00,,,"O",
495,"7","08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,95,"SPSA",3.0000000000000000e+00,,,"O",
496,"7","08/14/06 00:00:00",1.2250000000000000e+03,1.3200000000000000e+03,95,"UNGU",7.0000000000000000e+00,,,"O",
497,"8","08/14/06 00:00:00",1.4300000000000000e+03,1.4450000000000000e+03,15,"BAEA",2.0000000000000000e+00,,,"O",
498,"8","08/14/06 00:00:00",1.4300000000000000e+03,1.4450000000000000e+03,15,"BOGU",2.0000000000000000e+00,,,"O",
499,"8","08/14/06 00:00:00",1.4300000000000000e+03,1.4450000000000000e+03,15,"HERG",2.0000000000000000e+00,,,"O",
500,"1","08/16/06 00:00:00",1.5000000000000000e+03,1.5080000000000000e+03,8,"MEGU",1.0000000000000000e+00,,,"O",
501,"2","08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,35,"BLSC",2.0000000000000000e+00,,,"O",
502,"2","08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,35,"BOGU",3.0000000000000000e+00,,,"O",
503,"2","08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,35,"HERG",6.0000000000000000e+00,,,"O",
504,"2","08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,35,"MEGU",1.3000000000000000e+01,,,"O",
505,"2","08/16/06 00:00:00",1.5130000000000000e+03,1.5480000000000000e+03,35,"SUSC",1.4000000000000000e+03,,,"O",
506,"7","08/21/06 00:00:00",1.3300000000000000e+03,1.3550000000000000e+03,25,"BAEA",2.0000000000000000e+00,,,"O",
507,"7","08/21/06 00:00:00",1.3300000000000000e+03,1.3550000000000000e+03,25,"MALL",3.5000000000000000e+01,,,"O",
508,"7","08/21/06 00:00:00",1.3300000000000000e+03,1.3550000000000000e+03,25,"HERG",2.0000000000000000e+00,,,"O",
509,"8","08/21/06 00:00:00",1.4120000000000000e+03,1.4370000000000000e+03,25,"HERG",2.1000000000000000e+01,,,"O",
510,"8","08/21/06 00:00:00",1.4120000000000000e+03,1.4370000000000000e+03,25,"MEGU",5.7000000000000000e+01,,,"O",
511,"8","08/21/06 00:00:00",1.4120000000000000e+03,1.4370000000000000e+03,25,"BOGU",4.0000000000000000e+00,,,"O",
512,"6","08/21/06 00:00:00",1.4440000000000000e+03,1.4480000000000000e+03,4,"BAEA",1.0000000000000000e+00,,,"O",
513,"6","08/21/06 00:00:00",1.4440000000000000e+03,1.4480000000000000e+03,4,"BOGU",3.3000000000000000e+01,,,"O",
514,"5","08/21/06 00:00:00",1.5040000000000000e+03,1.5100000000000000e+03,6,"BOGU",8.0000000000000000e+00,,,"O",
515,"4","08/21/06 00:00:00",1.5270000000000000e+03,1.5330000000000000e+03,6,"BOGU",2.0000000000000000e+00,,,"O",
516,"4","08/21/06 00:00:00",1.5270000000000000e+03,1.5330000000000000e+03,6,"MEGU",1.0000000000000000e+00,,,"O",
517,"3","08/21/06 00:00:00",1.5360000000000000e+03,1.5450000000000000e+03,9,"SUSC",1.4200000000000000e+02,,,"O",
518,"3","08/21/06 00:00:00",1.5360000000000000e+03,1.5450000000000000e+03,9,"MAMU",2.0000000000000000e+00,,,"O",
519,"4","08/28/06 00:00:00",1.3080000000000000e+03,1.3150000000000000e+03,7,"NONE",0.0000000000000000e+00,,,"O",
520,"3","08/28/06 00:00:00",1.3200000000000000e+03,1.3250000000000000e+03,5,"MAMU",2.0000000000000000e+00,,,"O",
521,"2","08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,68,"MEGU",7.2000000000000000e+01,,,"O",
522,"2","08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,68,"NOCR",1.0000000000000000e+00,,,"O",
523,"2","08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,68,"BOGU",1.2000000000000000e+01,,,"O",
524,"2","08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,68,"HERG",1.4000000000000000e+01,,,"O",
525,"2","08/28/06 00:00:00",1.3520000000000000e+03,1.4200000000000000e+03,68,"COME",8.0000000000000000e+00,,,"O",
526,"1","08/28/06 00:00:00",1.4250000000000000e+03,1.4400000000000000e+03,15,"BOGU",3.0000000000000000e+00,,,"O",
527,"1","08/28/06 00:00:00",1.4250000000000000e+03,1.4400000000000000e+03,15,"NOCR",1.0000000000000000e+00,,,"O",
528,"1","08/28/06 00:00:00",1.4250000000000000e+03,1.4400000000000000e+03,15,"HERG",1.0000000000000000e+00,,,"O",
529,"8","08/28/06 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,65,"BOGU",1.0000000000000000e+00,,,"O",
530,"6","08/28/06 00:00:00",1.2140000000000000e+03,1.2280000000000000e+03,14,"MALL",2.3000000000000000e+01,,,"O",
531,"5","08/28/06 00:00:00",1.2400000000000000e+03,1.2560000000000000e+03,16,"NOCR",1.9000000000000000e+01,,,"O",
532,"5","08/28/06 00:00:00",1.2400000000000000e+03,1.2560000000000000e+03,16,"MAMU",9.0000000000000000e+00,,,"O",
533,"2","07/19/06 00:00:00",1.6550000000000000e+03,1.7050000000000000e+03,50,"MAMU",6.0000000000000000e+00,,,"O",
534,"2","07/19/06 00:00:00",1.6550000000000000e+03,1.7050000000000000e+03,50,"BOGU",1.2000000000000000e+01,,,"O",
535,"2","07/19/06 00:00:00",1.6550000000000000e+03,1.7050000000000000e+03,50,"HARD",2.0000000000000000e+00,,,"O",
536,"2","07/19/06 00:00:00",1.6550000000000000e+03,1.7050000000000000e+03,50,"ARTE",2.0000000000000000e+00,,,"O",
537,"7","09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,78,"NOCR",1.0000000000000000e+00,,,"O",
538,"7","09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,78,"BAEA",6.0000000000000000e+00,,,"O",
539,"7","09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,78,"MALL",3.0000000000000000e+00,,,"O",
540,"7","09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,78,"BOGU",2.5000000000000000e+01,,,"O",
541,"7","09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,78,"COME",1.0000000000000000e+00,,,"O",
542,"7","09/06/06 00:00:00",1.0400000000000000e+03,1.1180000000000000e+03,78,"HERG",4.0000000000000000e+00,,,"O",
543,"8","09/06/06 00:00:00",1.1280000000000000e+03,1.1490000000000000e+03,21,"HERG",7.0000000000000000e+00,,,"O",
544,"8","09/06/06 00:00:00",1.1280000000000000e+03,1.1490000000000000e+03,21,"BAEA",1.0000000000000000e+00,,,"O",
545,"8","09/06/06 00:00:00",1.1280000000000000e+03,1.1490000000000000e+03,21,"MALL",1.1000000000000000e+01,,,"O",
546,"8","09/06/06 00:00:00",1.1280000000000000e+03,1.1490000000000000e+03,21,"MEGU",6.5000000000000000e+01,,,"O",
547,"6","09/06/06 00:00:00",1.1550000000000000e+03,1.2030000000000000e+03,48,"COME",1.0000000000000000e+00,,,"O",
548,"6","09/06/06 00:00:00",1.1550000000000000e+03,1.2030000000000000e+03,48,"UNGU",2.0000000000000000e+00,,,"O",
549,"5","09/06/06 00:00:00",1.2120000000000000e+03,1.2170000000000000e+03,5,"MEGU",2.0000000000000000e+00,,,"O",
550,"4","09/06/06 00:00:00",1.2260000000000000e+03,1.2290000000000000e+03,3,"CORA",2.0000000000000000e+00,,,"O",
551,"3","09/06/06 00:00:00",1.2300000000000000e+03,1.2320000000000000e+03,2,"NONE",0.0000000000000000e+00,,,"O",
552,"2","09/06/06 00:00:00",1.4400000000000000e+03,1.4490000000000000e+03,9,"MAMU",1.0000000000000000e+00,,,"O",
553,"2","09/06/06 00:00:00",1.4400000000000000e+03,1.4490000000000000e+03,9,"UNGU",1.3000000000000000e+01,,,"O",
554,"2","09/06/06 00:00:00",1.4400000000000000e+03,1.4490000000000000e+03,9,"MEGU",2.0000000000000000e+00,,,"O",
555,"1","09/06/06 00:00:00",1.5000000000000000e+03,1.5110000000000000e+03,11,"MEGU",2.3000000000000000e+01,,,"O",
556,"7","09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,47,"MALL",3.3000000000000000e+01,,,"O",
557,"7","09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,47,"BAEA",4.0000000000000000e+00,,,"O",
558,"7","09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,47,"MEGU",4.7000000000000000e+01,,,"O",
559,"7","09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,47,"BOGU",2.0000000000000000e+00,,,"O",
560,"7","09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,47,"NOCR",6.0000000000000000e+00,,,"O",
561,"7","09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,47,"AGWT",6.0000000000000000e+00,,,"O",
562,"7","09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,47,"AMWI",9.0000000000000000e+00,,,"O",
563,"7","09/13/06 00:00:00",1.3000000000000000e+03,1.3470000000000000e+03,47,"COME",3.0000000000000000e+00,,,"O",
564,"8","09/13/06 00:00:00",1.4060000000000000e+03,1.4230000000000000e+03,17,"NONE",0.0000000000000000e+00,,,"O",
565,"6","09/13/06 00:00:00",1.4290000000000000e+03,1.4350000000000000e+03,6,"MEGU",1.0000000000000000e+00,,,"O",
566,"5","09/13/06 00:00:00",1.4430000000000000e+03,1.4500000000000000e+03,7,"SUSC",1.4000000000000000e+01,,,"O",
567,"4","09/13/06 00:00:00",1.4590000000000000e+03,1.5040000000000000e+03,45,"SPSA",3.0000000000000000e+00,,,"O",
568,"4","09/13/06 00:00:00",1.4590000000000000e+03,1.5040000000000000e+03,45,"NOCR",1.0000000000000000e+00,,,"O",
569,"3","09/13/06 00:00:00",1.5080000000000000e+03,1.5170000000000000e+03,9,"MAMU",4.0000000000000000e+00,,,"O",
570,"4","09/20/06 00:00:00",1.5280000000000000e+03,1.5300000000000000e+03,2,"MAMU",8.0000000000000000e+00,,,"O",
571,"4","09/20/06 00:00:00",1.5280000000000000e+03,1.5300000000000000e+03,2,"MEGU",1.0000000000000000e+00,,,"O",
572,"3","09/20/06 00:00:00",1.5350000000000000e+03,1.5380000000000000e+03,3,"NONE",0.0000000000000000e+00,,,"O",
573,"6","09/20/06 00:00:00",1.4570000000000000e+03,1.5020000000000000e+03,45,"MEGU",5.0000000000000000e+00,,,"O",
574,"5","09/20/06 00:00:00",1.5100000000000000e+03,1.5150000000000000e+03,5,"BOGU",9.0000000000000000e+00,,,"O",
575,"5","09/20/06 00:00:00",1.5100000000000000e+03,1.5150000000000000e+03,5,"UNGU",2.0000000000000000e+00,,,"O",
576,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"BAEA",4.0000000000000000e+00,,,"O",
577,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"CORA",1.0000000000000000e+00,,,"O",
578,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"MEGU",3.9000000000000000e+01,,,"O",
579,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"AMWI",7.0000000000000000e+00,,,"O",
580,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"MALL",2.2000000000000000e+01,,,"O",
581,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"NSHO",2.0000000000000000e+00,,,"O",
582,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"NOPI",1.0000000000000000e+00,,,"O",
583,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"AGWT",1.0000000000000000e+00,,,"O",
584,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"BOGU",3.0000000000000000e+00,,,"O",
585,"7","09/20/06 00:00:00",1.1250000000000000e+03,1.2200000000000000e+03,95,"WISN",2.0000000000000000e+00,,,"O",
586,"8","09/20/06 00:00:00",1.4230000000000000e+03,1.4500000000000000e+03,27,"BAEA",2.0000000000000000e+00,,,"O",
587,"8","09/20/06 00:00:00",1.4230000000000000e+03,1.4500000000000000e+03,27,"HARD",9.0000000000000000e+00,,,"O",
588,"8","09/20/06 00:00:00",1.4230000000000000e+03,1.4500000000000000e+03,27,"MALL",1.0000000000000000e+01,,,"O",
589,"3","05/02/05 00:00:00",1.6040000000000000e+03,1.6100000000000000e+03,6,"BAGO",2.0000000000000000e+00,,,"O",
590,"3","05/02/05 00:00:00",1.6040000000000000e+03,1.6100000000000000e+03,6,"BOGU",3.0000000000000000e+00,,,"O",
591,"3","05/02/05 00:00:00",1.6040000000000000e+03,1.6100000000000000e+03,6,"MAMU",5.5000000000000000e+01,,,"O",
592,"4","05/02/05 00:00:00",1.5560000000000000e+03,1.6010000000000000e+03,45,"BOGU",8.0000000000000000e+00,,,"O",
593,"4","05/02/05 00:00:00",1.5560000000000000e+03,1.6010000000000000e+03,45,"HARD",9.0000000000000000e+00,,,"O",
594,"4","05/02/05 00:00:00",1.5560000000000000e+03,1.6010000000000000e+03,45,"MAMU",1.8000000000000000e+01,,,"O",
595,"5","05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,15,"BAEA",1.0000000000000000e+00,,,"O",
596,"5","05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,15,"BOGU",2.0000000000000000e+00,,,"O",
597,"5","05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,15,"BUFF",4.0000000000000000e+00,,,"O",
598,"5","05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,15,"HARD",3.0000000000000000e+00,,,"O",
599,"5","05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,15,"HOGR",1.4000000000000000e+01,,,"O",
600,"5","05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,15,"MAMU",2.2000000000000000e+01,,,"O",
601,"5","05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,15,"RBME",4.0000000000000000e+00,,,"O",
602,"5","05/02/05 00:00:00",1.5370000000000000e+03,1.5520000000000000e+03,15,"RNGR",6.0000000000000000e+00,,,"O",
603,"6","05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9,"BAGO",4.0000000000000000e+00,,,"O",
604,"6","05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9,"BOGU",3.0000000000000000e+00,,,"O",
605,"6","05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9,"CORA",2.0000000000000000e+00,,,"O",
606,"6","05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9,"GRSC",3.0000000000000000e+00,,,"O",
607,"6","05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9,"HOGR",2.0000000000000000e+00,,,"O",
608,"6","05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9,"MAMU",4.0000000000000000e+00,,,"O",
609,"6","05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9,"NOCR",2.6000000000000000e+01,,,"O",
610,"6","05/02/05 00:00:00",1.5150000000000000e+03,1.5240000000000000e+03,9,"RNDU",1.0000000000000000e+01,,,"O",
611,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"AMWI",4.8000000000000000e+01,,,"O",
612,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"ARTE",2.0000000000000000e+00,,,"O",
613,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"BOGU",2.8800000000000000e+02,,,"O",
614,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"BUFF",2.0000000000000000e+00,,,"O",
615,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"Gull spp.",4.0000000000000000e+01,,,"O",
616,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"GWGU",1.6000000000000000e+01,,,"O",
617,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"GWTE",3.0000000000000000e+00,,,"O",
618,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"HERG",1.1000000000000000e+01,,,"O",
619,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"MALL",1.8000000000000000e+01,,,"O",
620,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"MEGU",2.0000000000000000e+00,,,"O",
621,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"NOCR",1.0000000000000000e+00,,,"O",
622,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"NOSH",1.1000000000000000e+01,,,"O",
623,"7","05/02/05 00:00:00",1.2000000000000000e+03,1.2210000000000000e+03,21,"RBME",6.0000000000000000e+00,,,"O",
624,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"BAEA",3.0000000000000000e+00,,"2 Adults","O",
625,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"BOGU",4.8100000000000000e+02,,,"O",
626,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"BUFF",4.0000000000000000e+00,,,"O",
627,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"CORA",2.0000000000000000e+00,,,"O",
628,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"GWGU",1.5000000000000000e+01,,,"O",
629,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"GWTE",3.0000000000000000e+00,,,"O",
630,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"HERG",5.5000000000000000e+01,,,"O",
631,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"Larus spp.",2.8000000000000000e+01,,,"O",
632,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"MALL",8.0000000000000000e+00,,,"O",
633,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"MEGU",4.1000000000000000e+01,,,"O",
634,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"NOCR",9.0000000000000000e+00,,,"O",
635,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"RBME",2.5000000000000000e+01,,,"O",
636,"8","05/02/05 00:00:00",1.4400000000000000e+03,1.5050000000000000e+03,65,"RNDU",3.0000000000000000e+00,,,"O",
637,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"ARTE",1.0000000000000000e+00,,,"O",
638,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"BOGU",8.0000000000000000e+00,,,"O",
639,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"BUFF",4.0000000000000000e+00,,,"O",
640,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"COME",2.0000000000000000e+00,,,"O",
641,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"CORA",1.0000000000000000e+00,,,"O",
642,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"GRSC",4.0000000000000000e+00,,,"O",
643,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"HERG",1.0000000000000000e+00,,,"O",
644,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"Larus spp.",6.6000000000000000e+01,,,"O",
645,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"MAMU",5.9000000000000000e+01,,,"O",
646,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"MEGU",6.0000000000000000e+00,,,"O",
647,"1","05/04/05 00:00:00",7.3000000000000000e+02,8.0500000000000000e+02,75,"SUSC",5.0000000000000000e+00,,,"O",
648,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"AMWI",5.0000000000000000e+00,,,"O",
649,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"ARTE",6.0000000000000000e+00,,,"O",
650,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"BAEA",1.0000000000000000e+00,,,"O",
651,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"BOGU",4.0000000000000000e+00,,,"O",
652,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"GRSC",4.0000000000000000e+00,,,"O",
653,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"GWGU",1.0000000000000000e+00,,,"O",
654,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"GWTE",4.0000000000000000e+00,,,"O",
655,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"HARD",5.0000000000000000e+00,,,"O",
656,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"MAMU",3.1000000000000000e+01,,,"O",
657,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"MEGU",5.0000000000000000e+00,,,"O",
658,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"NOCR",3.0000000000000000e+00,,,"O",
659,"2","05/04/05 00:00:00",8.2000000000000000e+02,8.5700000000000000e+02,37,"SUSC",7.5000000000000000e+02,,,"O",
660,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"ARTE",1.0000000000000000e+00,,,"O",
661,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"GBHE",2.0000000000000000e+00,,,"O",
662,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"GRSC",6.0000000000000000e+00,,,"O",
663,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"GWGU",1.0000000000000000e+00,,,"O",
664,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"GWTE",2.0000000000000000e+00,,,"O",
665,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"LESA",2.0000000000000000e+00,,,"O",
666,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"LEYE",2.0000000000000000e+00,,,"O",
667,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"MALL",3.3000000000000000e+01,,,"O",
668,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"MEGU",2.0000000000000000e+00,,,"O",
669,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"NOCR",3.0000000000000000e+00,,,"O",
670,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"NOPI",2.0000000000000000e+00,,,"O",
671,"7","05/11/05 00:00:00",1.2300000000000000e+03,1.3100000000000000e+03,80,"RNDU",4.0000000000000000e+00,,,"O",
672,"1","05/19/05 00:00:00",1.4400000000000000e+03,1.4500000000000000e+03,10,"MEGU",3.0000000000000000e+00,,,"O",
673,"2","05/19/05 00:00:00",1.4570000000000000e+03,1.5060000000000000e+03,49,"HERG",1.0000000000000000e+00,,,"O",
674,"2","05/19/05 00:00:00",1.4570000000000000e+03,1.5060000000000000e+03,49,"MAMU",2.0000000000000000e+00,,,"O",
675,"2","05/19/05 00:00:00",1.4570000000000000e+03,1.5060000000000000e+03,49,"MEGU",2.0000000000000000e+00,,,"O",
676,"2","05/19/05 00:00:00",1.4570000000000000e+03,1.5060000000000000e+03,49,"PIGU",2.0000000000000000e+00,,,"O",
677,"2","05/19/05 00:00:00",1.4570000000000000e+03,1.5060000000000000e+03,49,"SUSC",4.0000000000000000e+00,,,"O",
678,"3","05/19/05 00:00:00",1.2370000000000000e+03,1.2510000000000000e+03,14,"HARD",2.0000000000000000e+00,,,"O",
679,"3","05/19/05 00:00:00",1.2370000000000000e+03,1.2510000000000000e+03,14,"MAMU",9.0000000000000000e+00,,,"O",
680,"3","05/19/05 00:00:00",1.2370000000000000e+03,1.2510000000000000e+03,14,"PIGU",1.0000000000000000e+00,,,"O",
681,"5","05/19/05 00:00:00",1.2150000000000000e+03,1.2260000000000000e+03,11,"BOGU",4.0000000000000000e+00,,,"O",
682,"5","05/19/05 00:00:00",1.2150000000000000e+03,1.2260000000000000e+03,11,"HARD",1.0000000000000000e+00,,,"O",
683,"5","05/19/05 00:00:00",1.2150000000000000e+03,1.2260000000000000e+03,11,"MAMU",1.4000000000000000e+01,,,"O",
684,"5","05/19/05 00:00:00",1.2150000000000000e+03,1.2260000000000000e+03,11,"RBME",2.0000000000000000e+00,,,"O",
685,"5","05/19/05 00:00:00",1.2150000000000000e+03,1.2260000000000000e+03,11,"SUSC",3.0000000000000000e+01,,,"O",
686,"5","05/19/05 00:00:00",1.2150000000000000e+03,1.2260000000000000e+03,11,"WWSC",8.0000000000000000e+00,,,"O",
687,"6","05/19/05 00:00:00",,,0,"ARTE",3.0000000000000000e+00,,,"O",
688,"6","05/19/05 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,65,"BOGU",8.0000000000000000e+00,,,"O",
689,"6","05/19/05 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,65,"COLO",1.0000000000000000e+00,,,"O",
690,"6","05/19/05 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,65,"MAMU",6.4000000000000000e+01,,,"O",
691,"6","05/19/05 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,65,"RBME",8.8000000000000000e+01,,,"O",
692,"6","05/19/05 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,65,"RNDU",4.0000000000000000e+00,,,"O",
693,"6","05/19/05 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,65,"SUSC",2.5000000000000000e+01,,,"O",
694,"6","05/19/05 00:00:00",1.1450000000000000e+03,1.2100000000000000e+03,65,"WWSC",1.1000000000000000e+01,,,"O",
695,"7","05/19/05 00:00:00",1.0400000000000000e+03,1.1030000000000000e+03,63,"ARTE",8.0000000000000000e+00,,,"O",
696,"7","05/19/05 00:00:00",1.0400000000000000e+03,1.1030000000000000e+03,63,"BOGU",3.0000000000000000e+00,,,"O",
697,"7","05/19/05 00:00:00",1.0400000000000000e+03,1.1030000000000000e+03,63,"GRSC",6.0000000000000000e+00,,,"O",
698,"7","05/19/05 00:00:00",1.0400000000000000e+03,1.1030000000000000e+03,63,"GWGU",8.0000000000000000e+00,,,"O",
